Birthday,Zip Code,Wear Glasses?,Allergic to Dogs?,Brown Hair?,Blue Eyes?
6/25/1959,14210,No,No,Yes,Yes
10/13/1948,14223,Yes,No,No,No
6/15/1902,14223,Yes,Yes,Yes,Yes
4/4/1959,14214,Yes,Yes,Yes,Yes
8/1/1983,14213,Yes,No,Yes,Yes
7/21/1947,14210,No,Yes,Yes,Yes
4/30/1902,14216,No,Yes,Yes,Yes
4/22/1971,14212,No,Yes,Yes,Yes
7/8/2000,14203,Yes,Yes,No,Yes
10/24/1939,14222,Yes,No,Yes,Yes
1/23/1938,14223,No,Yes,Yes,No
8/2/1948,14204,No,No,Yes,Yes
7/20/1998,14210,Yes,No,Yes,Yes
3/28/1977,14214,No,No,Yes,No
4/27/1942,14211,Yes,Yes,No,Yes
7/6/1909,14214,No,Yes,Yes,Yes
3/21/1936,14225,No,Yes,Yes,Yes
2/5/1907,14222,No,No,No,Yes
7/10/1935,14213,Yes,No,Yes,Yes
3/25/1915,14204,Yes,Yes,No,Yes
5/26/1977,14213,No,Yes,Yes,Yes
11/10/1921,14210,Yes,No,Yes,Yes
4/27/1976,14223,No,Yes,No,Yes
6/4/1977,14201,Yes,Yes,Yes,Yes
8/18/1911,14223,No,Yes,Yes,No
6/18/1961,14223,Yes,No,Yes,Yes
9/2/1926,14212,Yes,Yes,Yes,Yes
5/20/1961,14210,Yes,Yes,Yes,Yes
11/11/1999,14201,No,Yes,No,Yes
3/21/1951,14222,No,Yes,Yes,Yes
8/24/1960,14202,Yes,No,Yes,Yes
5/21/1961,14206,No,Yes,No,Yes
7/29/1970,14202,No,Yes,Yes,Yes
9/12/1993,14206,Yes,No,Yes,Yes
2/25/1938,14214,No,Yes,Yes,Yes
8/7/1910,14201,Yes,Yes,Yes,Yes
8/3/1978,14206,No,Yes,Yes,Yes
2/17/1925,14215,No,No,Yes,Yes
4/6/1968,14223,No,Yes,Yes,No
7/9/1998,14201,No,Yes,No,Yes
3/9/1911,14214,No,Yes,Yes,Yes
4/11/1915,14202,Yes,Yes,Yes,Yes
4/26/1928,14204,No,No,Yes,Yes
2/17/1923,14218,No,Yes,Yes,Yes
6/10/1991,14215,Yes,Yes,No,Yes
9/16/1937,14215,No,Yes,Yes,No
7/31/1963,14218,Yes,Yes,Yes,Yes
8/23/1966,14223,Yes,Yes,Yes,Yes
1/26/1926,14214,Yes,No,Yes,Yes
3/3/1912,14213,No,Yes,No,Yes
9/31/1968,14216,Yes,No,Yes,Yes
3/8/1917,14210,Yes,No,Yes,Yes
10/9/1916,14223,Yes,No,Yes,Yes
7/23/1914,14214,No,Yes,Yes,Yes
1/22/1901,14210,No,No,Yes,No
2/5/1935,14203,Yes,No,Yes,Yes
8/20/1909,14201,No,No,Yes,Yes
5/21/1992,14203,Yes,No,Yes,Yes
9/2/1974,14212,No,Yes,No,Yes
12/31/1959,14212,No,No,No,No
7/30/1981,14210,Yes,Yes,No,No
5/11/1935,14202,Yes,Yes,Yes,No
12/7/1971,14206,Yes,Yes,Yes,Yes
7/13/1913,14204,No,No,Yes,No
10/14/1971,14214,Yes,No,Yes,Yes
3/17/1997,14210,No,No,No,Yes
9/19/1934,14210,Yes,No,No,Yes
1/27/1941,14211,No,Yes,Yes,Yes
11/11/2000,14206,No,Yes,Yes,No
7/28/1990,14218,No,Yes,Yes,Yes
2/2/1913,14223,No,Yes,Yes,Yes
7/14/1937,14201,No,No,Yes,Yes
8/5/1940,14203,Yes,Yes,Yes,Yes
1/29/1989,14223,No,Yes,Yes,No
5/18/1986,14201,No,Yes,Yes,Yes
10/8/1911,14202,No,No,No,Yes
6/19/1972,14206,No,Yes,No,Yes
4/16/1903,14212,Yes,Yes,Yes,Yes
3/30/2004,14202,No,Yes,Yes,Yes
8/2/2004,14223,Yes,No,No,Yes
2/19/1958,14213,No,No,Yes,No
2/21/1976,14223,Yes,Yes,Yes,Yes
12/14/1915,14212,Yes,No,No,No
10/21/1957,14210,Yes,Yes,Yes,Yes
2/20/1913,14213,Yes,No,No,No
1/26/1995,14214,No,No,No,Yes
8/6/1992,14201,Yes,No,No,No
12/12/1929,14222,Yes,Yes,Yes,No
3/24/2007,14212,Yes,Yes,No,Yes
3/23/1941,14223,Yes,No,Yes,Yes
7/9/1957,14213,No,No,Yes,Yes
9/16/1939,14210,Yes,No,Yes,Yes
4/17/2010,14206,No,Yes,No,Yes
2/22/1991,14214,No,Yes,No,Yes
1/9/1913,14222,No,Yes,Yes,Yes
3/11/1903,14222,No,Yes,Yes,Yes
7/26/1974,14203,No,No,No,Yes
3/31/1910,14210,No,Yes,Yes,No
10/1/1998,14222,Yes,Yes,Yes,No
5/23/1943,14212,Yes,Yes,No,No
3/12/1934,14213,No,No,Yes,Yes
6/7/1939,14223,No,Yes,No,Yes
5/7/2002,14206,Yes,Yes,No,Yes
10/3/1943,14214,No,Yes,No,Yes
4/17/1997,14215,Yes,Yes,Yes,Yes
3/26/1970,14214,No,Yes,Yes,Yes
8/27/1918,14201,Yes,Yes,Yes,Yes
8/27/1967,14201,No,Yes,Yes,Yes
1/11/1935,14218,Yes,Yes,No,Yes
6/26/1953,14210,Yes,Yes,Yes,Yes
1/5/2002,14206,No,No,Yes,Yes
1/30/1913,14210,No,Yes,Yes,No
12/25/1932,14207,No,Yes,Yes,Yes
11/22/1964,14212,Yes,Yes,No,Yes
10/9/1918,14215,No,No,Yes,Yes
2/16/1934,14208,Yes,No,Yes,No
3/11/1980,14215,No,Yes,Yes,No
5/25/2009,14223,Yes,Yes,Yes,Yes
5/21/1917,14213,No,Yes,No,Yes
11/16/1944,14214,Yes,Yes,Yes,Yes
11/8/1901,14216,No,Yes,Yes,Yes
2/2/1987,14218,No,No,Yes,Yes
11/10/2006,14208,No,Yes,Yes,Yes
12/17/2001,14211,Yes,Yes,Yes,Yes
4/24/2004,14220,Yes,Yes,Yes,Yes
5/14/2000,14204,No,Yes,Yes,Yes
4/13/1992,14203,Yes,No,Yes,Yes
9/7/1944,14204,No,Yes,Yes,No
2/31/1958,14223,Yes,No,Yes,Yes
9/20/2000,14214,Yes,Yes,No,Yes
12/25/1903,14201,No,Yes,No,Yes
10/11/1913,14215,No,No,Yes,Yes
1/27/1975,14210,No,Yes,No,Yes
3/1/1934,14211,No,No,Yes,Yes
3/12/1956,14201,No,No,Yes,Yes
3/8/1925,14223,Yes,Yes,Yes,Yes
1/31/1926,14215,Yes,No,Yes,No
3/16/1961,14210,No,Yes,Yes,Yes
9/22/2004,14208,Yes,Yes,Yes,Yes
8/1/1995,14215,No,Yes,No,Yes
6/27/1931,14212,Yes,Yes,No,Yes
10/18/1976,14214,No,No,Yes,Yes
10/20/1971,14215,No,No,Yes,No
4/17/1979,14213,Yes,No,Yes,Yes
8/29/1942,14211,Yes,Yes,No,Yes
2/14/1967,14218,No,Yes,Yes,Yes
2/28/1922,14223,No,Yes,No,Yes
1/30/1950,14223,No,No,Yes,Yes
2/13/1917,14215,No,Yes,Yes,Yes
8/22/1993,14210,Yes,Yes,No,Yes
8/18/1936,14210,Yes,Yes,No,Yes
9/1/1914,14215,Yes,Yes,No,No
2/16/1920,14212,No,Yes,Yes,No
11/24/1914,14203,No,No,Yes,Yes
10/3/1986,14222,Yes,Yes,Yes,Yes
1/26/1984,14214,No,No,No,Yes
2/29/1985,14202,No,Yes,Yes,Yes
9/22/1901,14222,Yes,Yes,No,No
10/16/1993,14210,No,Yes,Yes,No
2/5/1982,14210,Yes,No,No,Yes
11/10/1963,14218,Yes,Yes,No,Yes
5/23/1999,14214,Yes,Yes,Yes,Yes
9/15/1916,14202,No,No,Yes,Yes
2/31/1985,14204,No,No,No,Yes
6/2/1955,14220,No,Yes,No,Yes
10/14/1979,14223,Yes,Yes,Yes,Yes
7/1/1905,14216,Yes,Yes,Yes,Yes
10/15/1996,14223,Yes,Yes,Yes,Yes
1/6/1974,14206,Yes,No,No,Yes
6/19/1908,14223,No,No,Yes,No
8/6/2003,14215,Yes,No,Yes,Yes
10/22/1995,14215,No,Yes,No,Yes
1/24/1985,14212,No,Yes,No,Yes
11/4/1900,14223,No,Yes,No,Yes
12/21/1909,14213,No,Yes,No,Yes
5/16/1965,14210,No,No,Yes,No
6/30/1961,14211,No,Yes,Yes,Yes
10/27/1910,14204,Yes,No,No,Yes
7/10/2000,14212,No,No,Yes,Yes
9/24/1979,14215,Yes,Yes,Yes,Yes
7/28/1967,14206,Yes,No,Yes,Yes
12/9/2003,14214,No,Yes,No,No
5/2/1974,14204,Yes,Yes,No,Yes
5/15/1945,14210,Yes,No,No,Yes
2/1/1913,14215,No,Yes,No,Yes
11/9/1936,14215,Yes,Yes,No,Yes
2/18/1933,14212,Yes,Yes,No,Yes
12/30/1935,14216,Yes,No,Yes,No
10/16/1961,14210,No,Yes,No,Yes
8/25/1924,14212,No,No,Yes,Yes
5/26/1902,14215,No,Yes,Yes,No
4/25/1962,14223,Yes,Yes,No,Yes
6/29/1931,14201,Yes,No,No,Yes
11/9/1956,14213,Yes,Yes,Yes,Yes
12/31/1903,14211,Yes,No,No,Yes
11/15/1964,14223,No,Yes,No,Yes
12/31/1908,14206,Yes,Yes,Yes,Yes
7/16/1957,14202,No,Yes,No,Yes
1/19/1926,14216,Yes,No,No,Yes
2/24/1912,14213,Yes,Yes,Yes,Yes
2/25/1919,14201,No,Yes,Yes,Yes
2/22/1954,14201,No,No,Yes,Yes
2/18/1937,14204,No,No,No,No
6/5/1918,14208,Yes,Yes,No,Yes
6/26/1919,14222,Yes,No,Yes,Yes
3/12/1963,14214,Yes,Yes,No,No
5/29/1985,14209,Yes,No,Yes,Yes
5/26/1919,14213,Yes,Yes,Yes,No
10/12/1935,14215,Yes,Yes,No,Yes
5/12/1999,14213,No,No,Yes,Yes
7/3/1909,14208,Yes,No,Yes,Yes
8/11/1981,14223,No,No,Yes,Yes
7/13/1997,14214,Yes,Yes,No,Yes
2/13/1959,14216,No,No,No,Yes
12/9/1929,14211,Yes,Yes,Yes,Yes
6/14/1988,14215,Yes,Yes,No,Yes
1/5/1928,14214,No,No,Yes,Yes
4/2/1987,14212,Yes,No,No,Yes
8/25/1994,14215,Yes,No,No,Yes
9/5/1971,14204,Yes,Yes,Yes,Yes
12/31/1992,14222,No,No,Yes,Yes
8/14/1921,14208,No,Yes,No,No
7/1/1999,14213,No,Yes,Yes,Yes
4/4/1918,14201,Yes,Yes,Yes,Yes
7/4/1972,14223,No,No,Yes,No
11/24/1942,14210,No,No,Yes,No
4/5/1950,14214,No,No,Yes,Yes
3/17/1950,14201,Yes,No,No,Yes
8/13/1955,14223,No,Yes,No,Yes
11/1/1963,14210,Yes,Yes,Yes,Yes
5/13/1961,14206,No,No,Yes,Yes
5/23/1907,14214,Yes,No,Yes,Yes
6/16/1992,14223,Yes,No,Yes,Yes
9/16/1908,14204,No,Yes,Yes,No
5/13/1965,14215,No,No,Yes,No
7/19/1983,14212,No,Yes,Yes,No
12/31/2004,14208,No,Yes,Yes,Yes
4/13/1947,14213,No,No,Yes,Yes
3/14/1928,14218,No,No,Yes,Yes
10/2/1973,14223,No,Yes,Yes,No
12/6/1914,14208,No,No,Yes,Yes
2/4/1940,14222,No,No,No,Yes
5/20/1992,14206,No,Yes,Yes,No
4/4/1901,14204,No,No,No,No
4/13/1921,14215,No,Yes,Yes,Yes
6/17/1961,14212,Yes,Yes,No,Yes
5/6/1975,14214,Yes,Yes,No,Yes
10/9/1989,14218,Yes,No,Yes,No
9/9/1917,14203,Yes,No,No,Yes
11/22/1974,14201,Yes,Yes,Yes,Yes
12/4/2005,14208,No,No,No,No
4/16/1964,14215,Yes,No,Yes,Yes
7/14/1947,14202,No,Yes,Yes,No
3/23/1921,14202,No,Yes,Yes,Yes
10/2/1942,14223,Yes,Yes,Yes,Yes
6/23/2001,14202,Yes,No,No,Yes
3/2/1945,14212,No,Yes,Yes,Yes
4/11/2006,14213,Yes,Yes,Yes,Yes
11/7/1971,14214,No,No,Yes,Yes
12/13/2000,14201,Yes,No,Yes,Yes
6/1/1912,14210,Yes,No,Yes,No
12/22/1985,14212,No,Yes,Yes,Yes
7/20/1953,14211,Yes,Yes,Yes,Yes
2/1/1962,14201,No,Yes,Yes,No
3/29/1979,14215,Yes,Yes,Yes,Yes
9/29/1991,14213,Yes,No,Yes,No
2/6/1961,14215,No,No,Yes,Yes
7/21/1918,14215,No,No,No,No
9/23/1982,14223,Yes,Yes,Yes,Yes
4/22/1940,14223,Yes,No,No,Yes
12/28/1961,14213,No,Yes,Yes,Yes
9/6/1996,14208,Yes,Yes,Yes,Yes
12/26/1930,14210,No,Yes,No,Yes
5/19/1998,14218,Yes,Yes,Yes,No
4/24/1995,14214,Yes,Yes,Yes,Yes
3/28/1998,14202,No,No,Yes,Yes
7/5/2003,14210,Yes,Yes,Yes,Yes
4/29/1917,14214,Yes,Yes,Yes,Yes
8/21/1986,14210,Yes,No,Yes,No
4/13/1902,14214,Yes,Yes,Yes,Yes
12/30/1919,14201,No,No,No,No
9/19/1968,14218,No,Yes,Yes,Yes
10/26/1965,14206,Yes,Yes,Yes,Yes
9/15/1917,14210,Yes,No,No,Yes
5/4/1924,14212,Yes,No,Yes,Yes
8/30/1945,14208,Yes,Yes,Yes,No
12/14/1902,14206,No,No,Yes,Yes
2/15/1954,14202,No,No,No,No
8/4/1982,14222,No,Yes,No,Yes
12/19/2005,14202,Yes,No,No,Yes
4/8/1975,14214,No,Yes,Yes,Yes
4/7/2006,14210,No,No,Yes,Yes
7/4/1964,14210,Yes,Yes,Yes,Yes
7/5/2001,14204,No,Yes,No,No
3/11/1967,14213,No,Yes,Yes,Yes
5/13/1995,14210,Yes,No,Yes,Yes
11/29/1992,14215,Yes,No,Yes,Yes
7/25/1942,14210,No,Yes,Yes,Yes
5/22/1929,14223,No,No,Yes,Yes
9/6/1946,14213,No,Yes,No,Yes
8/22/2006,14215,Yes,Yes,Yes,Yes
10/1/1962,14214,Yes,No,Yes,Yes
2/29/1975,14213,Yes,No,Yes,No
2/21/1934,14201,No,No,Yes,Yes
2/11/1992,14214,Yes,Yes,No,No
10/6/1994,14215,Yes,Yes,No,Yes
6/3/1910,14201,Yes,Yes,Yes,Yes
7/10/1914,14214,Yes,No,Yes,Yes
5/20/1999,14210,Yes,No,Yes,Yes
8/28/1921,14211,No,Yes,No,Yes
1/18/1995,14202,Yes,Yes,Yes,Yes
8/11/1919,14204,Yes,Yes,Yes,Yes
12/18/1998,14223,No,Yes,Yes,Yes
4/18/1968,14201,No,No,Yes,Yes
6/15/1932,14213,Yes,No,Yes,Yes
8/22/1975,14210,No,Yes,Yes,Yes
1/15/1941,14215,Yes,Yes,Yes,No
2/28/1937,14215,Yes,Yes,No,Yes
7/30/1980,14207,Yes,No,Yes,Yes
1/27/1907,14208,Yes,No,No,Yes
11/16/1901,14214,Yes,Yes,Yes,Yes
6/27/1933,14223,Yes,Yes,Yes,Yes
6/29/1917,14216,No,Yes,Yes,No
9/21/1944,14223,No,No,No,Yes
1/25/1991,14212,No,Yes,No,Yes
12/18/1926,14225,Yes,No,Yes,Yes
1/17/1929,14225,No,No,Yes,No
9/10/1945,14208,Yes,No,Yes,Yes
8/4/1911,14208,Yes,Yes,No,Yes
8/3/1954,14206,No,Yes,No,Yes
10/24/1920,14223,Yes,No,No,Yes
5/1/1946,14215,No,Yes,No,Yes
9/19/1960,14223,No,No,Yes,Yes
1/16/1955,14208,No,Yes,No,No
6/29/1924,14204,No,Yes,Yes,Yes
2/13/1914,14223,Yes,Yes,Yes,Yes
10/13/1926,14204,Yes,No,Yes,Yes
5/19/1922,14223,Yes,Yes,Yes,Yes
6/25/1916,14223,Yes,Yes,Yes,No
1/26/1929,14223,Yes,No,Yes,Yes
4/17/2008,14218,Yes,No,Yes,Yes
6/12/1979,14214,Yes,No,Yes,Yes
4/17/1902,14206,No,Yes,Yes,Yes
5/7/1997,14204,No,Yes,Yes,No
3/23/1904,14212,Yes,No,Yes,Yes
10/12/1968,14213,Yes,No,Yes,Yes
1/28/1930,14203,Yes,Yes,Yes,Yes
9/1/1923,14215,Yes,Yes,No,Yes
11/9/1964,14212,No,No,Yes,Yes
11/16/2000,14201,Yes,Yes,Yes,No
8/28/1901,14213,No,Yes,Yes,No
5/24/1927,14212,No,Yes,Yes,Yes
4/20/1920,14214,Yes,No,Yes,Yes
6/31/1983,14213,Yes,No,Yes,Yes
11/14/1913,14215,Yes,Yes,Yes,Yes
8/4/1960,14213,No,No,Yes,Yes
9/31/1902,14213,Yes,Yes,Yes,Yes
7/10/1956,14223,No,Yes,No,Yes
9/4/1993,14215,No,Yes,No,Yes
12/15/1903,14208,Yes,Yes,No,Yes
12/8/1959,14214,No,No,No,Yes
10/27/1910,14201,No,Yes,Yes,Yes
1/10/1963,14204,Yes,Yes,Yes,No
3/14/1975,14201,No,Yes,No,Yes
11/24/1969,14215,No,Yes,No,Yes
7/18/1953,14215,No,No,Yes,No
1/19/1916,14204,No,Yes,Yes,No
3/22/1918,14204,Yes,Yes,Yes,Yes
8/28/1936,14204,No,No,Yes,Yes
6/8/1935,14210,No,Yes,Yes,Yes
3/25/1987,14210,Yes,No,Yes,Yes
6/10/1930,14204,No,No,No,Yes
9/11/1968,14222,No,Yes,Yes,Yes
10/8/1949,14213,No,No,Yes,Yes
12/5/1931,14208,Yes,Yes,No,Yes
5/12/2005,14208,No,Yes,No,Yes
11/26/1913,14201,Yes,No,Yes,Yes
5/26/1939,14211,Yes,No,No,Yes
5/22/1977,14204,Yes,No,No,Yes
4/10/1953,14208,No,Yes,Yes,Yes
11/16/1931,14215,No,Yes,Yes,Yes
5/7/1970,14201,Yes,No,No,No
8/24/1931,14223,No,No,No,Yes
7/13/2008,14215,No,No,Yes,No
11/23/1986,14210,Yes,No,Yes,Yes
12/13/1992,14213,No,Yes,Yes,No
10/23/2010,14210,Yes,No,No,No
2/26/1987,14208,Yes,No,Yes,Yes
4/11/1982,14214,No,Yes,Yes,Yes
12/7/1941,14215,Yes,No,No,Yes
11/26/1994,14204,Yes,No,Yes,No
9/8/1929,14218,No,No,No,No
5/4/2007,14223,Yes,No,Yes,No
2/4/1979,14201,No,No,Yes,No
7/21/1944,14212,Yes,No,Yes,Yes
7/25/1970,14214,Yes,Yes,Yes,No
8/13/1955,14215,Yes,No,Yes,Yes
6/4/1918,14212,No,No,Yes,Yes
1/30/1963,14202,No,Yes,No,Yes
2/13/1953,14211,No,No,No,Yes
8/18/1980,14211,No,Yes,Yes,Yes
8/3/1923,14201,No,Yes,Yes,Yes
3/17/1906,14213,No,No,Yes,No
8/20/2007,14215,Yes,No,Yes,Yes
9/17/1924,14215,No,Yes,No,Yes
8/6/1996,14201,Yes,Yes,Yes,Yes
7/27/1908,14214,Yes,Yes,Yes,No
7/3/1917,14210,Yes,No,Yes,No
10/13/1938,14215,No,No,No,No
6/27/1908,14201,No,No,Yes,Yes
3/2/1995,14223,No,Yes,Yes,Yes
9/1/1958,14210,No,Yes,Yes,No
4/16/2009,14208,Yes,Yes,Yes,No
2/22/1918,14210,No,Yes,Yes,Yes
9/19/1913,14216,No,Yes,No,Yes
3/20/1921,14216,No,No,Yes,Yes
12/6/1941,14206,Yes,No,Yes,Yes
4/1/1931,14201,Yes,No,Yes,Yes
6/12/1923,14213,Yes,Yes,Yes,Yes
1/19/1925,14210,Yes,No,Yes,Yes
8/9/1920,14214,Yes,Yes,No,Yes
11/7/1951,14208,Yes,No,Yes,No
11/12/2003,14210,Yes,Yes,Yes,Yes
7/4/1961,14210,Yes,No,No,Yes
1/19/1998,14225,No,Yes,Yes,Yes
9/9/1965,14213,Yes,Yes,Yes,Yes
6/30/1967,14215,Yes,No,Yes,No
1/21/1926,14214,Yes,Yes,Yes,No
3/12/1971,14204,No,No,No,Yes
12/3/1903,14215,No,No,Yes,Yes
12/11/2008,14214,Yes,Yes,Yes,Yes
11/22/1985,14215,No,No,Yes,Yes
6/13/1944,14201,Yes,No,No,Yes
1/21/1988,14210,Yes,Yes,Yes,Yes
5/6/1962,14223,Yes,Yes,Yes,Yes
1/7/1900,14206,No,Yes,Yes,Yes
10/1/1990,14215,Yes,No,Yes,No
5/21/1920,14210,Yes,No,Yes,Yes
12/3/1973,14214,Yes,No,Yes,Yes
7/15/1938,14223,No,No,Yes,Yes
11/4/1972,14218,No,No,Yes,No
2/12/1992,14218,Yes,No,Yes,Yes
3/28/1906,14210,Yes,Yes,No,Yes
12/17/1907,14223,Yes,No,No,Yes
12/27/1900,14210,No,Yes,Yes,Yes
1/1/1925,14204,No,Yes,Yes,Yes
1/26/1945,14201,No,Yes,Yes,Yes
6/22/1984,14213,No,No,Yes,Yes
11/9/1927,14210,No,Yes,Yes,Yes
5/15/1919,14204,No,Yes,Yes,Yes
9/20/1962,14214,No,No,No,Yes
3/31/1900,14206,Yes,No,Yes,Yes
6/31/2002,14218,Yes,Yes,No,Yes
12/1/1994,14212,Yes,Yes,No,Yes
1/10/1995,14211,Yes,No,No,Yes
4/16/1906,14202,No,No,No,Yes
11/10/1906,14213,No,No,Yes,Yes
9/16/1900,14215,Yes,No,No,Yes
11/23/1992,14211,Yes,No,Yes,Yes
5/28/1945,14214,No,No,Yes,Yes
4/15/1975,14223,No,No,No,No
8/30/1997,14223,No,Yes,Yes,Yes
8/26/1947,14208,Yes,No,Yes,Yes
6/11/1939,14213,Yes,No,Yes,Yes
6/2/1922,14210,Yes,Yes,Yes,Yes
12/2/1965,14223,No,Yes,Yes,Yes
8/14/1927,14201,No,Yes,Yes,Yes
7/6/1942,14210,No,Yes,Yes,Yes
5/19/1939,14210,Yes,No,Yes,Yes
11/3/1923,14215,No,Yes,No,Yes
11/1/1981,14223,Yes,Yes,Yes,No
8/22/2000,14211,Yes,No,Yes,Yes
5/12/1922,14204,No,No,No,Yes
11/19/1910,14201,Yes,Yes,Yes,Yes
9/20/1921,14201,No,Yes,Yes,Yes
9/15/1964,14222,No,Yes,Yes,Yes
2/11/1913,14223,No,No,No,Yes
5/12/1961,14223,Yes,Yes,Yes,No
2/9/1978,14216,No,No,No,Yes
6/9/2004,14210,Yes,No,No,Yes
12/17/1977,14203,No,No,No,Yes
1/30/1931,14212,Yes,Yes,Yes,Yes
2/10/1992,14206,Yes,Yes,Yes,No
6/10/1941,14212,Yes,No,Yes,Yes
6/14/1935,14210,No,No,No,Yes
3/31/1912,14209,No,Yes,Yes,Yes
4/31/1904,14213,No,Yes,No,Yes
7/25/1979,14206,Yes,Yes,Yes,Yes
2/8/1938,14210,Yes,Yes,Yes,Yes
7/7/1954,14208,Yes,Yes,Yes,Yes
10/14/1961,14218,Yes,No,Yes,Yes
3/15/1953,14223,Yes,Yes,Yes,Yes
7/2/1992,14212,No,No,Yes,Yes
9/19/1989,14211,No,Yes,Yes,Yes
6/14/2003,14215,Yes,No,Yes,Yes
4/19/1935,14214,Yes,No,Yes,Yes
12/23/1932,14204,Yes,No,Yes,No
9/30/1907,14218,No,Yes,Yes,No
2/25/1909,14215,Yes,No,Yes,Yes
8/16/1955,14204,Yes,No,Yes,No
10/1/2004,14204,No,No,Yes,Yes
11/16/1963,14210,Yes,Yes,Yes,Yes
4/26/1980,14213,No,Yes,No,No
12/27/1933,14208,No,No,Yes,Yes
6/26/1995,14213,Yes,Yes,Yes,Yes
6/17/1982,14213,Yes,Yes,Yes,Yes
9/17/1984,14208,Yes,No,Yes,Yes
12/20/1989,14213,Yes,Yes,No,Yes
10/2/2010,14213,No,Yes,Yes,Yes
4/21/1905,14201,Yes,Yes,No,Yes
1/31/1942,14203,Yes,No,No,Yes
4/16/1943,14204,No,Yes,Yes,Yes
3/6/1915,14203,No,Yes,No,Yes
3/5/1919,14201,Yes,Yes,No,Yes
8/29/1980,14222,Yes,No,Yes,Yes
12/13/1982,14215,Yes,No,Yes,Yes
9/10/1958,14214,No,Yes,No,Yes
1/18/1974,14215,Yes,Yes,No,Yes
6/26/1903,14223,Yes,Yes,No,Yes
4/12/1941,14223,No,Yes,Yes,Yes
4/3/1905,14216,No,No,No,Yes
12/24/1970,14215,No,No,Yes,Yes
3/28/1967,14223,No,Yes,Yes,Yes
3/18/2006,14213,Yes,Yes,No,Yes
3/16/1961,14223,Yes,Yes,Yes,No
1/31/1995,14218,No,Yes,No,No
3/28/1966,14212,Yes,Yes,Yes,Yes
11/30/1993,14213,No,No,Yes,Yes
12/1/1927,14214,Yes,Yes,No,Yes
4/23/1930,14206,No,No,Yes,Yes
6/4/1941,14201,Yes,No,Yes,Yes
5/13/2003,14210,Yes,Yes,Yes,Yes
10/20/1912,14213,No,Yes,No,Yes
11/26/1998,14212,No,No,Yes,No
7/24/1925,14206,No,Yes,Yes,Yes
4/23/1957,14203,No,No,No,No
11/28/1981,14203,Yes,Yes,No,Yes
6/6/1931,14204,Yes,Yes,No,Yes
2/6/1946,14215,Yes,No,No,No
12/31/1930,14212,No,Yes,No,No
1/5/1935,14204,No,Yes,Yes,Yes
9/6/1955,14202,Yes,Yes,Yes,Yes
5/4/1940,14206,No,Yes,Yes,No
6/11/1907,14204,Yes,Yes,No,No
11/29/1936,14218,No,No,Yes,Yes
11/22/1910,14213,No,No,Yes,Yes
9/27/1973,14208,Yes,No,Yes,Yes
1/13/1918,14208,Yes,No,No,Yes
2/12/1936,14215,Yes,Yes,Yes,Yes
8/16/1934,14215,No,Yes,Yes,No
1/22/1921,14213,Yes,No,Yes,Yes
10/3/1961,14212,No,Yes,Yes,Yes
12/22/1994,14223,Yes,No,Yes,Yes
9/14/1960,14210,Yes,No,Yes,Yes
2/2/1921,14218,Yes,No,Yes,No
7/19/1979,14222,No,No,No,Yes
4/21/1968,14213,Yes,No,Yes,Yes
1/7/1993,14215,Yes,Yes,Yes,Yes
11/28/2005,14213,Yes,Yes,Yes,Yes
7/15/2002,14213,Yes,Yes,Yes,Yes
3/17/1900,14206,Yes,Yes,No,Yes
8/13/1972,14213,Yes,No,Yes,Yes
8/23/1939,14208,No,No,No,Yes
3/1/1941,14223,Yes,No,No,Yes
8/16/1905,14201,Yes,No,Yes,Yes
3/9/1942,14223,No,Yes,No,Yes
6/17/1964,14204,No,No,Yes,No
1/24/1906,14210,Yes,No,Yes,Yes
4/22/1911,14223,No,No,Yes,No
5/20/2005,14213,No,No,No,Yes
4/14/2004,14223,No,Yes,Yes,Yes
9/25/1945,14201,No,No,Yes,Yes
10/27/1946,14215,Yes,Yes,No,Yes
7/31/1969,14203,Yes,No,Yes,No
11/3/1966,14206,Yes,Yes,Yes,Yes
2/21/2009,14201,No,No,No,Yes
10/14/1902,14201,Yes,No,Yes,No
4/27/1919,14223,Yes,No,Yes,Yes
6/14/1938,14215,No,Yes,Yes,Yes
4/17/1978,14213,No,No,Yes,Yes
9/16/1964,14213,No,Yes,Yes,Yes
12/7/2000,14208,No,Yes,Yes,No
9/8/1911,14210,Yes,No,Yes,Yes
12/19/2008,14223,No,Yes,Yes,Yes
2/29/1989,14213,No,Yes,Yes,Yes
4/30/1938,14204,No,No,Yes,Yes
9/26/1935,14214,Yes,Yes,Yes,Yes
5/29/1937,14223,Yes,Yes,No,Yes
9/10/1907,14223,No,Yes,Yes,No
12/25/1970,14213,No,No,Yes,Yes
1/2/2001,14212,No,Yes,Yes,Yes
11/12/1919,14213,Yes,Yes,Yes,Yes
7/17/1901,14218,No,Yes,Yes,No
6/2/1944,14223,No,Yes,Yes,Yes
2/1/1989,14210,Yes,Yes,Yes,Yes
11/11/1930,14214,No,Yes,No,Yes
12/22/1979,14213,Yes,Yes,No,Yes
12/21/1931,14206,Yes,Yes,No,Yes
11/1/1914,14211,No,Yes,Yes,Yes
8/12/2009,14223,Yes,Yes,Yes,Yes
3/22/1977,14215,Yes,Yes,Yes,No
2/18/1975,14223,Yes,No,Yes,Yes
1/18/1910,14223,No,No,Yes,Yes
